energy,tempo,danceability,loudness,liveness,valence,instrumentalness,speechiness,acousticness,track_popularity,track_name,track_artist,track_album_name,track_album_release_date,playlist_genre,playlist_subgenre,mode,key
0.648,96.888,0.633,-6.645,0.161,0.49,2.62e-06,0.062,0.121,81,Anti-Hero,Taylor Swift,Midnights,2022-10-21,pop,soft,1,4
0.776,77.987,0.585,-5.898,0.3,0.427,7.74e-06,0.0459,0.0572,81,Complicated,Avril Lavigne,Let Go,2002-06-04,pop,soft,1,5
0.585,139.631,0.449,-6.761,0.0833,0.212,8.75e-05,0.0268,0.0509,81,Paradise,Coldplay,Mylo Xyloto,2011-10-24,pop,soft,1,5
0.327,91.05,0.775,-7.241,0.0821,0.595,0.0,0.0557,0.841,82,Memories,Maroon 5,JORDI (Deluxe),2021-06-11,pop,soft,1,11
0.445,78.998,0.781,-6.061,0.184,0.591,0.0,0.0295,0.474,81,Thinking out Loud,Ed Sheeran,x (Deluxe Edition),2014-06-21,pop,soft,1,2
0.638,79.064,0.481,-5.862,0.154,0.497,0.0,0.0276,0.153,80,Drops of Jupiter (Tell Me),Train,Drops Of Jupiter,2001-03-27,pop,soft,1,0
0.845,110.056,0.671,-4.93,0.329,0.775,0.0,0.048,0.0207,80,Dance The Night - From Barbie The Album,Dua Lipa,Dance The Night (From Barbie The Album),2023-05-25,pop,soft,0,11
0.797,139.994,0.704,-5.927,0.0546,0.825,0.000745,0.0475,0.0826,79,I Ain't Worried,OneRepublic,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",2022-05-13,pop,soft,1,0
0.628,103.998,0.674,-7.079,0.0944,0.552,0.0,0.03,0.00144,79,Try,P!nk,The Truth About Love,2012-09-18,pop,soft,1,2
0.862,95.051,0.712,-4.612,0.093,0.809,0.0,0.0378,0.0525,82,This Love,Maroon 5,Songs About Jane: 10th Anniversary Edition,2002,pop,soft,0,5
0.473,119.992,0.765,-5.829,0.391,0.34,0.0,0.0514,0.287,79,7 Years,Lukas Graham,Lukas Graham,2016-04-01,pop,soft,1,10
0.465,89.087,0.449,-8.964,0.303,0.543,1.02e-06,0.0791,0.524,79,Heartbreak Anniversary,Giveon,TAKE TIME,2020-03-27,pop,soft,1,0
0.798,116.032,0.796,-6.312,0.0952,0.942,4.19e-05,0.0317,0.034,79,Cold Heart - PNAU Remix,"Elton John, Dua Lipa, PNAU",Cold Heart (PNAU Remix),2021-08-13,pop,soft,1,1
0.53,108.038,0.63,-7.259,0.177,0.417,0.0,0.0434,0.4,78,Like I'm Gonna Lose You (feat. John Legend),"Meghan Trainor, John Legend",Title (Deluxe),2015-01-09,pop,soft,1,0
0.55,101.19,0.551,-5.339,0.202,0.342,0.0,0.0286,0.777,78,Until I Found You (with Em Beihold) - Em Beihold Version,"Stephen Sanchez, Em Beihold",Until I Found You (Em Beihold Version),2022-04-22,pop,soft,1,10
0.663,102.0,0.651,-5.569,0.0994,0.465,0.0,0.0281,0.228,80,She Will Be Loved - Radio Mix,Maroon 5,Songs About Jane: 10th Anniversary Edition,2002,pop,soft,0,0
0.401,111.825,0.677,-8.467,0.116,0.195,0.0,0.0308,0.712,78,This Town,Niall Horan,Flicker (Deluxe),2017-10-20,pop,soft,1,9
0.699,114.481,0.85,-3.292,0.32,0.915,0.0,0.0776,0.152,78,Lil Boo Thang,Paul Russell,Lil Boo Thang,2023-08-18,pop,soft,1,0
0.764,169.928,0.591,-5.484,0.103,0.478,0.0,0.0483,0.0383,78,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),2021-07-09,pop,soft,1,1
0.45,178.765,0.597,-6.658,0.382,0.537,0.0,0.0418,0.223,78,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,2020-05-08,pop,soft,1,8
0.82,144.905,0.621,-4.865,0.104,0.452,0.0,0.0367,0.332,78,Marry You,Bruno Mars,Doo-Wops & Hooligans,2010-05-11,pop,soft,1,10
0.174,112.672,0.681,-8.745,0.0983,0.231,3.35e-05,0.0315,0.837,78,Dancing On My Own,Calum Scott,Only Human (Deluxe),2018-03-09,pop,soft,1,1
0.488,136.07,0.752,-7.05,0.0936,0.533,9.2e-06,0.0705,0.293,78,Without Me,Halsey,Manic,2020-01-17,pop,soft,1,6
0.738,119.976,0.721,-4.77,0.118,0.637,4.41e-06,0.0403,0.00226,77,Leave Before You Love Me (with Jonas Brothers),"Marshmello, Jonas Brothers",Leave Before You Love Me,2021-05-21,pop,soft,1,7
0.902,100.012,0.673,-2.392,0.0558,0.536,0.000227,0.0346,0.0591,77,Best Day Of My Life,American Authors,"Oh, What A Life",2014-01-01,pop,soft,1,2
0.788,120.076,0.748,-7.055,0.0863,0.884,0.0,0.0334,0.0591,78,Sugar,Maroon 5,V,2014-09-02,pop,soft,1,1
0.657,107.01,0.753,-3.061,0.112,0.437,0.0,0.0449,0.171,76,The Middle,"Zedd, Maren Morris, Grey",The Middle,2018-01-23,pop,soft,1,7
0.342,102.819,0.516,-8.985,0.21,0.0993,0.0,0.0425,0.55,76,Lose You To Love Me,Selena Gomez,Rare,2020-01-10,pop,soft,1,4
0.794,114.066,0.601,-5.844,0.418,0.244,1.36e-06,0.0671,0.00987,76,Nothing Breaks Like a Heart (feat. Miley Cyrus),"Mark Ronson, Miley Cyrus",Late Night Feelings,2019-06-21,pop,soft,0,7
0.673,203.812,0.492,-5.431,0.137,0.488,0.0,0.0347,0.413,76,Last Night,Morgan Wallen,3 Songs At A Time Sampler,2023-01-31,pop,soft,1,6
0.426,84.876,0.674,-9.504,0.132,0.337,0.0,0.122,0.12,76,Royals,Lorde,Pure Heroine,2013-09-27,pop,soft,1,7
0.656,104.036,0.638,-5.886,0.146,0.225,0.0,0.0357,0.188,75,Bleeding Love,Leona Lewis,Spirit,2007,pop,soft,1,5
0.825,94.931,0.56,-3.862,0.161,0.268,0.0,0.0379,0.323,75,A Thousand Miles,Vanessa Carlton,Be Not Nobody,2002-04-30,pop,soft,1,11
0.792,119.054,0.627,-4.311,0.0845,0.415,3.97e-06,0.031,0.13,75,Love Story (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),2021-04-09,pop,soft,1,2
0.54,116.947,0.759,-6.039,0.0945,0.75,0.0,0.0287,0.037,75,Señorita,"Shawn Mendes, Camila Cabello",Señorita,2019-06-21,pop,soft,0,9
0.683,159.878,0.515,-5.099,0.392,0.572,2.64e-06,0.0371,0.0749,74,Wide Awake,Katy Perry,Teenage Dream: The Complete Confection,2012-03-12,pop,soft,1,5
0.444,150.96,0.703,-9.331,0.0973,0.712,0.0,0.0417,0.559,74,I'm Yours,Jason Mraz,We Sing. We Dance. We Steal Things.,2008-05-12,pop,soft,1,11
0.719,112.027,0.558,-5.113,0.115,0.371,0.0,0.0267,0.0367,74,Wherever You Will Go,The Calling,Camino Palmero,2001,pop,soft,1,2
0.495,129.062,0.864,-7.036,0.0992,0.72,0.000133,0.037,0.591,74,Somebody That I Used To Know,"Gotye, Kimbra",Making Mirrors,2011-01-01,pop,soft,1,0
0.706,92.513,0.482,-5.762,0.105,0.144,0.00106,0.0607,0.135,74,Girl on Fire,Alicia Keys,Girl on Fire (Remixes) - EP,2012-11-18,pop,soft,1,9
0.495,103.375,0.694,-14.222,0.0644,0.799,0.00351,0.0329,0.0137,74,You Know I'm No Good,Amy Winehouse,Back To Black (Deluxe Edition),2006,pop,soft,1,9
0.586,126.684,0.553,-6.319,0.0813,0.443,0.0,0.0362,0.697,74,Be Alright,Dean Lewis,Be Alright,2018-06-29,pop,soft,1,11
0.903,74.988,0.52,-5.497,0.254,0.652,0.0,0.042,0.00517,74,Someone To You,BANNERS,Where The Shadow Ends,2019-10-04,pop,soft,1,2
0.331,72.023,0.459,-12.603,0.135,0.271,0.00104,0.0421,0.817,73,Arcade,Duncan Laurence,Arcade,2019-03-07,pop,soft,0,9
0.714,175.924,0.564,-4.987,0.155,0.33,0.0,0.129,0.0549,73,Fight Song,Rachel Platten,Wildfire,2016-01-01,pop,soft,1,7
0.798,120.012,0.719,-4.582,0.134,0.591,2.34e-06,0.0361,0.0162,73,Teenage Dream,Katy Perry,Teenage Dream,2010-01-01,pop,soft,1,10
0.588,113.608,0.491,-6.177,0.0906,0.193,2.01e-06,0.0506,0.0281,72,What About Us,P!nk,Beautiful Trauma,2017-10-13,pop,soft,1,1
0.71,89.929,0.5,-3.015,0.329,0.419,0.00025,0.0339,0.19,72,Demons,Imagine Dragons,Night Visions,2012-09-04,pop,soft,1,3
0.445,50.827,0.286,-8.087,0.114,0.278,0.0,0.0347,0.355,72,If You Love Her,Forest Blakk,If You Love Her,2020-09-30,pop,soft,1,6
0.415,114.145,0.728,-6.852,0.0616,0.455,0.0,0.0639,0.401,72,Issues,Julia Michaels,Nervous System,2017-07-28,pop,soft,1,8
0.632,147.873,0.494,-6.89,0.0869,0.0797,0.0,0.0342,0.682,72,You Say,Lauren Daigle,Look Up Child,2018-09-07,pop,soft,1,5
0.473,75.801,0.464,-10.086,0.109,0.604,0.0,0.129,0.866,72,If the World Was Ending (feat. Julia Michaels),"JP Saxe, Julia Michaels",If the World Was Ending (feat. Julia Michaels),2019-10-17,pop,soft,1,1
0.72,79.983,0.508,-5.908,0.0563,0.472,0.0,0.0628,0.272,71,Halo,Beyoncé,I AM...SASHA FIERCE,2008-11-17,pop,soft,0,11
0.638,184.086,0.378,-5.576,0.0849,0.735,7.66e-05,0.075,0.02,71,We Are Young (feat. Janelle Monáe),"fun., Janelle Monáe",Some Nights,2012-02-21,pop,soft,1,10
0.549,90.04,0.644,-5.415,0.134,0.167,8.85e-06,0.0285,0.0209,71,No One,Alicia Keys,As I Am (Expanded Edition),2007-11-09,pop,soft,0,1
0.725,123.28,0.49,-3.304,0.0983,0.335,2.68e-05,0.0392,0.123,70,Back To Black,Amy Winehouse,Back To Black,2006-10-27,pop,soft,1,10
0.63,89.991,0.654,-4.644,0.111,0.43,0.0,0.0259,0.153,70,"10,000 Hours (with Justin Bieber)","Dan + Shay, Justin Bieber","10,000 Hours (with Justin Bieber)",2019-10-04,pop,soft,1,10
0.316,118.582,0.398,-7.031,0.295,0.174,0.0,0.0368,0.805,70,Rise Up,Andra Day,Cheers to the Fall,2015-08-28,pop,soft,1,1
0.922,130.007,0.666,-4.645,0.0867,0.758,0.0,0.0352,0.000348,70,Part Of Me,Katy Perry,Teenage Dream: The Complete Confection,2012-01-01,pop,soft,1,5
0.348,74.541,0.349,-6.142,0.12,0.0886,0.0,0.0316,0.726,69,jar of hearts,Christina Perri,lovestrong.,2011-05-10,pop,soft,1,3
0.787,117.089,0.399,-2.88,0.0685,0.572,6.07e-05,0.0499,0.0197,69,Chandelier,Sia,1000 Forms Of Fear (Deluxe Version),2015-05-04,pop,soft,1,1
0.465,113.81,0.6,-4.951,0.149,0.0682,1.48e-06,0.0314,0.643,69,Control,Zoe Wees,Control,2020-03-13,pop,soft,1,4
0.698,143.994,0.726,-4.165,0.309,0.867,0.0,0.0431,0.049,89,Locked out of Heaven,Bruno Mars,Unorthodox Jukebox,2012-12-07,pop,throwback,1,5
0.587,186.003,0.679,-7.015,0.137,0.486,6.35e-06,0.276,0.141,87,Starboy,"The Weeknd, Daft Punk",Starboy,2016-11-25,pop,throwback,1,7
0.669,112.238,0.908,-2.827,0.237,0.662,0.0,0.0738,0.00286,86,Without Me,Eminem,The Eminem Show,2002-05-26,pop,throwback,1,7
0.652,95.977,0.825,-3.183,0.0931,0.931,0.0,0.0802,0.581,86,Shape of You,Ed Sheeran,÷ (Deluxe),2017-03-03,pop,throwback,0,1
0.939,129.024,0.671,-3.206,0.298,0.53,0.0,0.161,0.191,84,Give Me Everything (feat. Nayer),"Pitbull, AFROJACK, Ne-Yo, Nayer",Planet Pit (Deluxe Version),2011-06-17,pop,throwback,1,8
0.902,84.412,0.573,-7.638,0.0928,0.876,0.00125,0.054,0.018,84,Take on Me,a-ha,Hunting High and Low,1985-06-01,pop,throwback,0,6
0.824,100.024,0.778,-5.892,0.405,0.758,0.0,0.0707,0.284,84,Hips Don't Lie (feat. Wyclef Jean),"Shakira, Wyclef Jean","Oral Fixation, Vol. 2 (Expanded Edition)",2005-11-28,pop,throwback,0,10
0.791,105.018,0.894,-4.699,0.0388,0.583,0.0,0.112,0.0183,84,Yeah! (feat. Lil Jon & Ludacris),"USHER, Lil Jon, Ludacris",Confessions (Expanded Edition),2004-03-23,pop,throwback,1,2
0.866,128.038,0.578,-3.804,0.257,0.619,0.0,0.0619,0.00701,83,Shut Up and Dance,WALK THE MOON,TALKING IS HARD,2014-12-02,pop,throwback,1,1
0.887,122.509,0.532,-3.757,0.294,0.794,0.000206,0.0335,0.0778,83,Livin' On A Prayer,Bon Jovi,Slippery When Wet,1986-08-16,pop,throwback,1,0
0.783,124.08,0.532,-5.697,0.161,0.643,0.0012,0.0523,0.0038,83,Wake Me Up,Avicii,True,2013-01-01,pop,throwback,1,2
0.838,143.04,0.774,-3.914,0.242,0.924,0.025,0.114,0.0249,83,Toxic,Britney Spears,In The Zone,2003-11-13,pop,throwback,0,5
0.711,125.135,0.692,-7.498,0.12,0.875,0.0,0.0317,0.225,83,Sweet Dreams (Are Made of This) - 2005 Remaster,"Eurythmics, Annie Lennox, Dave Stewart",Sweet Dreams (Are Made Of This),1983-01-04,pop,throwback,0,0
0.837,120.028,0.755,-2.718,0.289,0.714,0.0,0.142,0.0991,83,TiK ToK,Kesha,Animal (Expanded Edition),2010-01-01,pop,throwback,0,2
0.76,99.947,0.655,-3.669,0.299,0.409,0.0,0.045,0.0797,83,Sorry,Justin Bieber,Purpose (Deluxe),2015-11-13,pop,throwback,0,0
0.87,100.804,0.543,-6.514,0.792,0.754,0.000939,0.0428,0.358,82,Dancing Queen,ABBA,Arrival,1976,pop,throwback,1,9
0.823,128.035,0.646,-4.123,0.322,0.418,0.0,0.0394,0.213,82,Outside (feat. Ellie Goulding),"Calvin Harris, Ellie Goulding",Motion,2014-10-31,pop,throwback,0,2
0.807,114.742,0.729,-6.492,0.319,0.765,0.75,0.0936,0.181,82,The Way I Are,"Timbaland, Keri Hilson, D.O.E.",Shock Value,2007-01-01,pop,throwback,1,6
0.963,129.992,0.581,-4.087,0.139,0.788,0.0,0.0981,0.0295,82,Timber,"Pitbull, Kesha",Global Warming: Meltdown (Deluxe Version),2012,pop,throwback,1,11
0.835,125.983,0.527,-5.298,0.249,0.654,0.0,0.0433,0.0166,82,The Nights,Avicii,The Days / Nights,2014-01-01,pop,throwback,1,6
0.861,119.963,0.663,-3.398,0.082,0.654,0.0,0.109,0.0338,81,DJ Got Us Fallin' In Love (feat. Pitbull),"USHER, Pitbull",Raymond v Raymond (Expanded Edition),2010-03-30,pop,throwback,0,7
0.699,92.96,0.759,-5.745,0.443,0.907,0.000131,0.0307,0.202,81,...Baby One More Time,Britney Spears,...Baby One More Time (Digital Deluxe Version),1999-01-12,pop,throwback,0,0
0.806,94.948,0.843,-5.946,0.0771,0.613,0.0,0.269,0.143,81,Ms. Jackson,Outkast,Stankonia,2000-10-31,pop,throwback,0,4
0.806,119.001,0.851,-4.618,0.121,0.774,1.72e-06,0.0787,0.119,81,Poker Face,Lady Gaga,The Fame,2008-01-01,pop,throwback,1,4
0.802,124.022,0.721,-5.797,0.694,0.724,0.0,0.0583,0.0921,82,Time of Our Lives,"Pitbull, Ne-Yo",Globalization,2014-11-21,pop,throwback,1,1
0.856,127.949,0.596,-3.556,0.141,0.743,0.0178,0.0346,0.0211,81,Summer,Calvin Harris,Motion,2014-10-31,pop,throwback,0,4
0.824,118.818,0.709,-8.824,0.0888,0.867,0.000307,0.0453,0.207,81,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,Whitney,1987-06-02,pop,throwback,1,1
0.869,159.805,0.533,-5.093,0.136,0.425,0.00538,0.173,0.156,80,Don't Let Me Down,"The Chainsmokers, Daya",Don't Let Me Down,2016-02-05,pop,throwback,1,11
0.844,113.324,0.788,-3.131,0.0723,0.382,0.000678,0.0334,0.25,80,Gimme More,Britney Spears,Blackout,2007-10-25,pop,throwback,1,2
0.803,106.97,0.818,-4.282,0.153,0.632,0.0,0.0797,0.034,80,24K Magic,Bruno Mars,24K Magic,2016-11-17,pop,throwback,1,1
0.799,120.372,0.71,-4.897,0.349,0.725,0.000602,0.0328,0.22,80,Girls Just Want to Have Fun,Cyndi Lauper,She's So Unusual,1983-10-14,pop,throwback,1,6
0.834,139.13,0.509,-6.205,0.0732,0.774,0.0,0.0386,0.0183,80,Summer Of '69,Bryan Adams,Reckless (30th Anniversary / Deluxe Edition),1984-11-05,pop,throwback,1,2
0.795,89.99,0.646,-3.293,0.267,0.796,0.0,0.0976,0.0319,80,Stereo Hearts (feat. Adam Levine),"Gym Class Heroes, Adam Levine",The Papercut Chronicles II,2011-11-11,pop,throwback,1,9
0.58,120.021,0.782,-6.548,0.108,0.66,2.28e-06,0.0407,0.0114,80,Call Me Maybe,Carly Rae Jepsen,Kiss,2012-01-01,pop,throwback,1,7
0.882,102.04,0.742,-2.862,0.206,0.463,0.0,0.117,0.0466,80,No Lie,"Sean Paul, Dua Lipa",Mad Love The Prequel,2018-06-29,pop,throwback,1,7
0.787,126.062,0.604,-3.674,0.127,0.301,0.15,0.103,0.0679,80,Titanium (feat. Sia),"David Guetta, Sia",Nothing but the Beat (Ultimate Edition),2012-12-07,pop,throwback,0,0
0.583,117.0,0.967,-5.562,0.0519,0.964,0.0,0.0789,0.0584,80,SexyBack (feat. Timbaland),"Justin Timberlake, Timbaland",FutureSex/LoveSounds,2006-09-12,pop,throwback,0,7
0.766,127.966,0.744,-6.375,0.509,0.61,0.0,0.0265,0.0873,80,I Gotta Feeling,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],2009-01-01,pop,throwback,1,0
0.567,125.02,0.845,-8.118,0.0811,0.793,0.00142,0.0956,0.59,79,What Do You Mean?,Justin Bieber,Purpose (Deluxe),2015-11-13,pop,throwback,0,5
0.669,122.669,0.834,-5.582,0.0535,0.547,7.18e-05,0.0637,0.0341,79,Don't Stop The Music,Rihanna,Good Girl Gone Bad: Reloaded,2008-06-02,pop,throwback,0,6
0.864,110.009,0.768,-6.149,0.162,0.891,0.0,0.0324,0.101,79,Wannabe,Spice Girls,Spice,1996-01-01,pop,throwback,1,11
0.761,128.046,0.722,-4.46,0.315,0.624,0.0,0.0475,0.0119,79,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","Maroon 5, Christina Aguilera",Hands All Over (Revised International Standard version),2010,pop,throwback,0,11
0.834,95.053,0.751,-5.444,0.355,0.894,1.77e-05,0.0437,0.3,79,Oops!...I Did It Again,Britney Spears,Oops!... I Did It Again,2000-05-16,pop,throwback,0,1
0.501,144.438,0.5,-8.284,0.26,0.623,0.0,0.0376,0.462,79,Tainted Love,Soft Cell,Non-Stop Erotic Cabaret,1981,pop,throwback,0,0
0.739,118.99,0.822,-4.541,0.181,0.745,4.28e-05,0.0311,0.0264,79,Just Dance,"Lady Gaga, Colby O'Donis",The Fame,2008-01-01,pop,throwback,0,1
0.857,128.024,0.414,-4.078,0.343,0.348,0.00574,0.0808,0.0287,79,Blame (feat. John Newman),"Calvin Harris, John Newman",Motion,2014-10-31,pop,throwback,0,0
0.574,125.18,0.613,-7.961,0.38,0.755,3.13e-05,0.467,0.0253,78,Candy Shop,"50 Cent, Olivia",The Massacre,2005-03-03,pop,throwback,1,11
0.491,119.528,0.749,-9.655,0.159,0.536,0.00899,0.0403,0.02,78,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,Voulez-Vous,1979,pop,throwback,1,10
0.84,129.042,0.612,-3.145,0.116,0.438,0.0,0.0509,0.112,78,Don't You Worry Child - Radio Edit,"Swedish House Mafia, John Martin",Don't You Worry Child,2012-09-14,pop,throwback,0,11
0.815,123.063,0.636,-5.098,0.163,0.636,0.0,0.0581,0.0185,78,Sugar (feat. Francesco Yates),"Robin Schulz, Francesco Yates",Sugar,2015-09-25,pop,throwback,0,5
0.714,100.972,0.892,-6.055,0.0521,0.817,0.000234,0.141,0.201,78,Rock Your Body,Justin Timberlake,Justified,2002-11-04,pop,throwback,0,4
0.814,124.921,0.707,-4.509,0.168,0.717,0.0,0.0577,0.0861,78,Disturbia,Rihanna,Good Girl Gone Bad: Reloaded,2008-06-02,pop,throwback,0,11
0.917,132.975,0.652,-6.72,0.0509,0.459,0.0,0.0548,0.0082,78,Believe,Cher,Believe,1998,pop,throwback,1,6
0.844,131.459,0.729,-8.824,0.0604,0.777,2.87e-06,0.0344,0.149,78,Don't Go Breaking My Heart,"Elton John, Kiki Dee",Rock Of The Westies,1975-10-24,pop,throwback,1,5
0.563,126.007,0.766,-7.516,0.115,0.964,0.683,0.0339,0.0263,78,Can't Get You out of My Head,Kylie Minogue,Fever,2001-10-01,pop,throwback,0,9
0.6,125.04,0.951,-4.675,0.0712,0.822,0.0,0.0685,0.106,78,Temperature,Sean Paul,The Trinity,2005-09-26,pop,throwback,0,0
0.726,121.981,0.503,-5.456,0.0895,0.529,7.98e-05,0.167,0.0159,78,Latch,"Disclosure, Sam Smith",Settle (Special Edition),2013-06-03,pop,throwback,1,1
0.736,127.999,0.579,-3.863,0.198,0.613,0.0,0.0527,0.31,78,Waiting For Love,Avicii,Stories,2015-10-02,pop,throwback,0,6
0.777,130.003,0.73,-5.194,0.0691,0.575,0.000486,0.0496,0.105,78,On The Floor,"Jennifer Lopez, Pitbull",Love?,2011-04-29,pop,throwback,0,3
0.783,105.39,0.554,-5.852,0.631,0.813,1.54e-06,0.0457,0.416,78,9 to 5,Dolly Parton,9 To 5 And Odd Jobs,1980,pop,throwback,1,6
0.551,92.887,0.911,-3.75,0.0863,0.969,4.35e-05,0.045,0.133,78,Family Affair,Mary J. Blige,No More Drama,2001-08-28,pop,throwback,0,8
0.8,160.078,0.647,-5.384,0.334,0.942,0.0,0.165,0.0647,78,Shake It Off,Taylor Swift,1989 (Deluxe),2014-01-01,pop,throwback,1,7
0.64,99.017,0.779,-8.415,0.101,0.499,0.000766,0.159,0.000155,78,Pon de Replay,Rihanna,Music Of The Sun,2005-08-29,pop,throwback,1,7
0.808,126.041,0.72,-5.627,0.0634,0.869,0.0293,0.0379,0.00793,77,Lady - Hear Me Tonight,Modjo,Modjo (Remastered),2001,pop,throwback,1,6
0.625,93.764,0.798,-9.689,0.103,0.858,7.98e-05,0.0548,0.00547,77,All That She Wants,Ace of Base,The Sign,1993-12-24,pop,throwback,1,11
0.86,127.075,0.608,-5.324,0.262,0.437,0.0,0.0554,0.0991,77,Wild Ones (feat. Sia),"Flo Rida, Sia",Wild Ones,2012-06-22,pop,throwback,0,5
0.811,116.047,0.794,-8.966,0.101,0.862,1.07e-06,0.038,0.0426,77,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],"Daft Punk, Pharrell Williams, Nile Rodgers",Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],2013-04-19,pop,throwback,0,6
0.889,126.04,0.584,-5.941,0.309,0.464,0.828,0.0343,0.0462,77,Levels - Radio Edit,Avicii,Levels,2011-10-28,pop,throwback,0,1
0.654,117.046,0.92,-3.051,0.036,0.847,0.0153,0.0401,0.0236,77,Billie Jean,Michael Jackson,Thriller 25 Super Deluxe Edition,2008-02-08,pop,throwback,0,11
0.758,135.956,0.673,-3.632,0.341,0.542,0.0,0.158,0.039,77,Feel This Moment (feat. Christina Aguilera),"Pitbull, Christina Aguilera",Global Warming: Meltdown (Deluxe Version),2012,pop,throwback,1,7
0.716,94.379,0.535,-5.025,0.659,0.901,0.0,0.0431,0.326,77,I Love Rock 'N Roll,Joan Jett & the Blackhearts,I Love Rock 'N' Roll (Expanded Edition),1981-11-18,pop,throwback,1,4
0.77,99.165,0.646,-6.596,0.0715,0.681,0.0,0.226,0.00249,77,Crazy In Love (feat. Jay-Z),"Beyoncé, JAY-Z",Dangerously In Love,2003-06-24,pop,throwback,0,2
0.927,123.962,0.631,-2.787,0.148,0.465,0.119,0.0332,0.199,77,This Is What You Came For,"Calvin Harris, Rihanna",This Is What You Came For,2016-04-29,pop,throwback,0,9
0.922,146.078,0.641,-4.457,0.0862,0.847,0.0,0.0786,0.0291,76,Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",The Heist,2012-10-09,pop,throwback,1,2
0.716,125.006,0.747,-2.457,0.251,0.751,0.0,0.0751,0.135,76,Starships,Nicki Minaj,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),2012-01-01,pop,throwback,0,11
0.646,88.634,0.867,-4.674,0.279,0.67,0.0,0.288,0.303,76,No Diggity,"Blackstreet, Dr. Dre, Queen Pen",Another Level,1996-09-09,pop,throwback,0,1
0.87,109.901,0.597,-11.97,0.0678,0.944,0.166,0.0371,0.0119,76,Walking On Sunshine,Katrina & The Waves,Katrina & The Waves,1985,pop,throwback,1,10
0.869,127.966,0.616,-3.911,0.064,0.473,0.0,0.0327,0.0283,76,Club Can't Handle Me (feat. David Guetta),"Flo Rida, David Guetta",Only One Flo (Part 1),2010-11-24,pop,throwback,1,0
0.855,120.05,0.67,-3.035,0.335,0.648,0.0,0.0499,0.0124,77,International Love (feat. Chris Brown),"Pitbull, Chris Brown",Planet Pit (Deluxe Version),2011-06-17,pop,throwback,0,0
0.748,137.547,0.749,-7.011,0.469,0.827,0.000443,0.0323,0.295,76,Mamma Mia,ABBA,Abba,1975,pop,throwback,1,2
0.738,117.656,0.731,-8.125,0.214,0.958,0.0,0.0377,0.184,76,Don't You Want Me,The Human League,Dare!,1981,pop,throwback,0,9
0.83,113.03,0.666,-5.715,0.191,0.702,0.0,0.0751,0.0123,76,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",2016-05-06,pop,throwback,1,0
0.756,131.715,0.802,-10.791,0.0521,0.963,0.00765,0.0349,0.0843,76,Boogie Wonderland,"Earth, Wind & Fire, The Emotions",I Am,1979-06,pop,throwback,0,2
0.915,126.094,0.544,-3.405,0.115,0.51,0.000914,0.0841,0.129,76,Under Control (feat. Hurts),"Calvin Harris, Alesso, Hurts",Motion,2014-10-31,pop,throwback,1,8
0.86,93.989,0.737,-2.652,0.0574,0.656,1.94e-06,0.0593,0.11,76,Con Calma,"Daddy Yankee, Snow",Con Calma,2019-01-24,pop,throwback,0,8
0.851,126.885,0.722,-3.873,0.108,0.452,0.0,0.0639,0.0319,76,Glad You Came,The Wanted,Battleground (Deluxe Edition),2011-01-01,pop,throwback,0,7
0.809,98.007,0.723,-3.081,0.565,0.274,0.00123,0.0625,0.00346,76,Lean On (feat. MØ & DJ Snake),"Major Lazer, MØ, DJ Snake",Peace Is The Mission : Extended,2015-11-27,pop,throwback,0,7
0.89,128.011,0.706,-4.444,0.306,0.684,0.00286,0.0688,0.0588,76,Good Feeling,Flo Rida,Wild Ones,2012-06-22,pop,throwback,0,1
0.593,119.958,0.79,-9.204,0.065,0.72,0.00202,0.0776,0.0983,75,Alors on danse - Radio Edit,Stromae,Cheese,2010-01-01,pop,throwback,0,1
0.766,127.975,0.735,-4.485,0.108,0.6,0.00141,0.0383,0.025,75,We Found Love,"Rihanna, Calvin Harris",Talk That Talk,2011-11-19,pop,throwback,1,1
0.835,129.981,0.572,-6.219,0.0702,0.795,0.000377,0.0317,0.171,75,Jump - 2015 Remaster,Van Halen,1984 (Remastered),1984-01-04,pop,throwback,1,0
0.872,126.05,0.56,-4.269,0.371,0.682,6.98e-06,0.14,0.0239,75,Good Time,"Owl City, Carly Rae Jepsen",The Midsummer Station,2012-08-17,pop,throwback,1,3
